ano_base,Fase_num,IDA_faixa,IEG_faixa,IPS_faixa,IPP_faixa,n,inde_medio
2023,2,Q3,Q3,Q1_baixo,Q1_baixo,1,6.3104
2023,2,Q3,Q3,Q1_baixo,Q2,3,7.329499999666666
2023,2,Q3,Q3,Q1_baixo,Q3,1,7.935466667
2023,2,Q3,Q3,Q1_baixo,Q4_alto,7,7.861800000000001
2023,2,Q3,Q3,Q2,Q1_baixo,0,
2023,2,Q3,Q3,Q2,Q2,0,
2023,2,Q3,Q3,Q2,Q3,0,
2023,2,Q3,Q3,Q2,Q4_alto,1,7.8768
2023,2,Q3,Q3,Q3,Q1_baixo,0,
2023,2,Q3,Q3,Q3,Q2,1,7.3715
2023,2,Q3,Q3,Q3,Q3,0,
2023,2,Q3,Q3,Q3,Q4_alto,0,
2023,2,Q3,Q3,Q4_alto,Q1_baixo,0,
2023,2,Q3,Q3,Q4_alto,Q2,2,7.770033333500001
2023,2,Q3,Q3,Q4_alto,Q3,2,8.000933332999999
2023,2,Q3,Q3,Q4_alto,Q4_alto,2,7.7506
2023,2,Q3,Q4_alto,Q1_baixo,Q1_baixo,0,
2023,2,Q3,Q4_alto,Q1_baixo,Q2,0,
2023,2,Q3,Q4_alto,Q1_baixo,Q3,1,7.769866667
2023,2,Q3,Q4_alto,Q1_baixo,Q4_alto,12,7.630133333333333
2023,2,Q3,Q4_alto,Q2,Q1_baixo,0,
2023,2,Q3,Q4_alto,Q2,Q2,0,
2023,2,Q3,Q4_alto,Q2,Q3,1,8.3167
2023,2,Q3,Q4_alto,Q2,Q4_alto,0,
2023,2,Q3,Q4_alto,Q3,Q1_baixo,0,
2023,2,Q3,Q4_alto,Q3,Q2,0,
2023,2,Q3,Q4_alto,Q3,Q3,0,
2023,2,Q3,Q4_alto,Q3,Q4_alto,0,
2023,2,Q3,Q4_alto,Q4_alto,Q1_baixo,0,
2023,2,Q3,Q4_alto,Q4_alto,Q2,1,8.382366667
2023,2,Q3,Q4_alto,Q4_alto,Q3,0,
2023,2,Q3,Q4_alto,Q4_alto,Q4_alto,0,
2023,2,Q4_alto,Q1_baixo,Q1_baixo,Q1_baixo,0,
2023,2,Q4_alto,Q1_baixo,Q1_baixo,Q2,1,7.891366667
2023,2,Q4_alto,Q1_baixo,Q1_baixo,Q3,1,6.603666667
2023,2,Q4_alto,Q1_baixo,Q1_baixo,Q4_alto,0,
2023,2,Q4_alto,Q1_baixo,Q2,Q1_baixo,0,
2023,2,Q4_alto,Q1_baixo,Q2,Q2,0,
2023,2,Q4_alto,Q1_baixo,Q2,Q3,0,
2023,2,Q4_alto,Q1_baixo,Q2,Q4_alto,0,
2023,2,Q4_alto,Q1_baixo,Q3,Q1_baixo,0,
2023,2,Q4_alto,Q1_baixo,Q3,Q2,0,
2023,2,Q4_alto,Q1_baixo,Q3,Q3,0,
2023,2,Q4_alto,Q1_baixo,Q3,Q4_alto,0,
2023,2,Q4_alto,Q1_baixo,Q4_alto,Q1_baixo,0,
2023,2,Q4_alto,Q1_baixo,Q4_alto,Q2,0,
2023,2,Q4_alto,Q1_baixo,Q4_alto,Q3,0,
2023,2,Q4_alto,Q1_baixo,Q4_alto,Q4_alto,0,
2023,2,Q4_alto,Q2,Q1_baixo,Q1_baixo,0,
2023,2,Q4_alto,Q2,Q1_baixo,Q2,0,
2023,2,Q4_alto,Q2,Q1_baixo,Q3,1,7.878133333
2023,2,Q4_alto,Q2,Q1_baixo,Q4_alto,10,7.588703333300001
2023,2,Q4_alto,Q2,Q2,Q1_baixo,0,
2023,2,Q4_alto,Q2,Q2,Q2,0,
2023,2,Q4_alto,Q2,Q2,Q3,0,
2023,2,Q4_alto,Q2,Q2,Q4_alto,0,
2023,2,Q4_alto,Q2,Q3,Q1_baixo,0,
2023,2,Q4_alto,Q2,Q3,Q2,0,
2023,2,Q4_alto,Q2,Q3,Q3,0,
2023,2,Q4_alto,Q2,Q3,Q4_alto,0,
2023,2,Q4_alto,Q2,Q4_alto,Q1_baixo,0,
2023,2,Q4_alto,Q2,Q4_alto,Q2,0,
2023,2,Q4_alto,Q2,Q4_alto,Q3,0,
2023,2,Q4_alto,Q2,Q4_alto,Q4_alto,0,
2023,2,Q4_alto,Q3,Q1_baixo,Q1_baixo,0,
2023,2,Q4_alto,Q3,Q1_baixo,Q2,0,
2023,2,Q4_alto,Q3,Q1_baixo,Q3,3,7.5798
2023,2,Q4_alto,Q3,Q1_baixo,Q4_alto,7,8.054385714142857
2023,2,Q4_alto,Q3,Q2,Q1_baixo,0,
2023,2,Q4_alto,Q3,Q2,Q2,1,7.716366667
2023,2,Q4_alto,Q3,Q2,Q3,1,7.309333333
2023,2,Q4_alto,Q3,Q2,Q4_alto,1,8.3472
2023,2,Q4_alto,Q3,Q3,Q1_baixo,0,
2023,2,Q4_alto,Q3,Q3,Q2,0,
2023,2,Q4_alto,Q3,Q3,Q3,0,
2023,2,Q4_alto,Q3,Q3,Q4_alto,1,7.9087
2023,2,Q4_alto,Q3,Q4_alto,Q1_baixo,0,
2023,2,Q4_alto,Q3,Q4_alto,Q2,0,
2023,2,Q4_alto,Q3,Q4_alto,Q3,0,
2023,2,Q4_alto,Q3,Q4_alto,Q4_alto,2,8.29145
2023,2,Q4_alto,Q4_alto,Q1_baixo,Q1_baixo,0,
2023,2,Q4_alto,Q4_alto,Q1_baixo,Q2,0,
2023,2,Q4_alto,Q4_alto,Q1_baixo,Q3,0,
2023,2,Q4_alto,Q4_alto,Q1_baixo,Q4_alto,18,8.205148148111112
2023,2,Q4_alto,Q4_alto,Q2,Q1_baixo,0,
2023,2,Q4_alto,Q4_alto,Q2,Q2,0,
2023,2,Q4_alto,Q4_alto,Q2,Q3,0,
2023,2,Q4_alto,Q4_alto,Q2,Q4_alto,3,7.916933333333333
2023,2,Q4_alto,Q4_alto,Q3,Q1_baixo,0,
2023,2,Q4_alto,Q4_alto,Q3,Q2,0,
2023,2,Q4_alto,Q4_alto,Q3,Q3,0,
2023,2,Q4_alto,Q4_alto,Q3,Q4_alto,0,
2023,2,Q4_alto,Q4_alto,Q4_alto,Q1_baixo,0,
2023,2,Q4_alto,Q4_alto,Q4_alto,Q2,0,
2023,2,Q4_alto,Q4_alto,Q4_alto,Q3,0,
2023,2,Q4_alto,Q4_alto,Q4_alto,Q4_alto,6,8.6323
2023,3,Q1_baixo,Q1_baixo,Q1_baixo,Q1_baixo,7,5.434677381
2023,3,Q1_baixo,Q1_baixo,Q1_baixo,Q2,4,6.42601875
2023,3,Q1_baixo,Q1_baixo,Q1_baixo,Q3,3,6.450738889
2023,3,Q1_baixo,Q1_baixo,Q1_baixo,Q4_alto,0,
2023,3,Q1_baixo,Q1_baixo,Q2,Q1_baixo,1,5.630833333
2023,3,Q1_baixo,Q1_baixo,Q2,Q2,1,5.911108333
2023,3,Q1_baixo,Q1_baixo,Q2,Q3,1,6.534766667
2023,3,Q1_baixo,Q1_baixo,Q2,Q4_alto,0,
2023,3,Q1_baixo,Q1_baixo,Q3,Q1_baixo,1,6.084875
2023,3,Q1_baixo,Q1_baixo,Q3,Q2,0,
2023,3,Q1_baixo,Q1_baixo,Q3,Q3,0,
2023,3,Q1_baixo,Q1_baixo,Q3,Q4_alto,0,
2023,3,Q1_baixo,Q1_baixo,Q4_alto,Q1_baixo,3,6.596669444333333
2023,3,Q1_baixo,Q1_baixo,Q4_alto,Q2,1,5.089833333
2023,3,Q1_baixo,Q1_baixo,Q4_alto,Q3,0,
2023,3,Q1_baixo,Q1_baixo,Q4_alto,Q4_alto,0,
2023,3,Q1_baixo,Q2,Q1_baixo,Q1_baixo,5,5.9550350000000005
2023,3,Q1_baixo,Q2,Q1_baixo,Q2,6,6.514915277833333
2023,3,Q1_baixo,Q2,Q1_baixo,Q3,1,6.081675
2023,3,Q1_baixo,Q2,Q1_baixo,Q4_alto,0,
2023,3,Q1_baixo,Q2,Q2,Q1_baixo,0,
2023,3,Q1_baixo,Q2,Q2,Q2,0,
2023,3,Q1_baixo,Q2,Q2,Q3,0,
2023,3,Q1_baixo,Q2,Q2,Q4_alto,0,
2023,3,Q1_baixo,Q2,Q3,Q1_baixo,0,
2023,3,Q1_baixo,Q2,Q3,Q2,1,5.758041667
2023,3,Q1_baixo,Q2,Q3,Q3,0,
2023,3,Q1_baixo,Q2,Q3,Q4_alto,0,
2023,3,Q1_baixo,Q2,Q4_alto,Q1_baixo,0,
2023,3,Q1_baixo,Q2,Q4_alto,Q2,0,
2023,3,Q1_baixo,Q2,Q4_alto,Q3,1,7.18805
2023,3,Q1_baixo,Q2,Q4_alto,Q4_alto,0,
2023,3,Q1_baixo,Q3,Q1_baixo,Q1_baixo,3,6.797211111
2023,3,Q1_baixo,Q3,Q1_baixo,Q2,4,6.5788895835000005
2023,3,Q1_baixo,Q3,Q1_baixo,Q3,0,
2023,3,Q1_baixo,Q3,Q1_baixo,Q4_alto,0,
2023,3,Q1_baixo,Q3,Q2,Q1_baixo,1,6.689583333
2023,3,Q1_baixo,Q3,Q2,Q2,0,
2023,3,Q1_baixo,Q3,Q2,Q3,1,6.855541667
2023,3,Q1_baixo,Q3,Q2,Q4_alto,0,
2023,3,Q1_baixo,Q3,Q3,Q1_baixo,0,
2023,3,Q1_baixo,Q3,Q3,Q2,0,
2023,3,Q1_baixo,Q3,Q3,Q3,0,
2023,3,Q1_baixo,Q3,Q3,Q4_alto,0,
2023,3,Q1_baixo,Q3,Q4_alto,Q1_baixo,0,
2023,3,Q1_baixo,Q3,Q4_alto,Q2,0,
2023,3,Q1_baixo,Q3,Q4_alto,Q3,0,
2023,3,Q1_baixo,Q3,Q4_alto,Q4_alto,0,
2023,3,Q1_baixo,Q4_alto,Q1_baixo,Q1_baixo,0,
2023,3,Q1_baixo,Q4_alto,Q1_baixo,Q2,0,
2023,3,Q1_baixo,Q4_alto,Q1_baixo,Q3,0,
2023,3,Q1_baixo,Q4_alto,Q1_baixo,Q4_alto,0,
2023,3,Q1_baixo,Q4_alto,Q2,Q1_baixo,0,
2023,3,Q1_baixo,Q4_alto,Q2,Q2,0,
2023,3,Q1_baixo,Q4_alto,Q2,Q3,0,
2023,3,Q1_baixo,Q4_alto,Q2,Q4_alto,0,
2023,3,Q1_baixo,Q4_alto,Q3,Q1_baixo,0,
2023,3,Q1_baixo,Q4_alto,Q3,Q2,0,
2023,3,Q1_baixo,Q4_alto,Q3,Q3,0,
2023,3,Q1_baixo,Q4_alto,Q3,Q4_alto,0,
2023,3,Q1_baixo,Q4_alto,Q4_alto,Q1_baixo,0,
2023,3,Q1_baixo,Q4_alto,Q4_alto,Q2,1,7.307858333
2023,3,Q1_baixo,Q4_alto,Q4_alto,Q3,0,
2023,3,Q1_baixo,Q4_alto,Q4_alto,Q4_alto,0,
2023,3,Q2,Q1_baixo,Q1_baixo,Q1_baixo,0,
2023,3,Q2,Q1_baixo,Q1_baixo,Q2,0,
2023,3,Q2,Q1_baixo,Q1_baixo,Q3,1,5.977708333
2023,3,Q2,Q1_baixo,Q1_baixo,Q4_alto,0,
2023,3,Q2,Q1_baixo,Q2,Q1_baixo,0,
2023,3,Q2,Q1_baixo,Q2,Q2,2,6.6127625000000005
2023,3,Q2,Q1_baixo,Q2,Q3,0,
2023,3,Q2,Q1_baixo,Q2,Q4_alto,0,
2023,3,Q2,Q1_baixo,Q3,Q1_baixo,0,
2023,3,Q2,Q1_baixo,Q3,Q2,1,5.887708333
2023,3,Q2,Q1_baixo,Q3,Q3,0,
2023,3,Q2,Q1_baixo,Q3,Q4_alto,0,
2023,3,Q2,Q1_baixo,Q4_alto,Q1_baixo,1,6.392625
2023,3,Q2,Q1_baixo,Q4_alto,Q2,2,5.9808125
2023,3,Q2,Q1_baixo,Q4_alto,Q3,0,
2023,3,Q2,Q1_baixo,Q4_alto,Q4_alto,0,
2023,3,Q2,Q2,Q1_baixo,Q1_baixo,2,6.644266667
2023,3,Q2,Q2,Q1_baixo,Q2,4,7.00639791675
2023,3,Q2,Q2,Q1_baixo,Q3,4,7.40399166675
2023,3,Q2,Q2,Q1_baixo,Q4_alto,0,
2023,3,Q2,Q2,Q2,Q1_baixo,0,
2023,3,Q2,Q2,Q2,Q2,1,7.533891667
2023,3,Q2,Q2,Q2,Q3,0,
2023,3,Q2,Q2,Q2,Q4_alto,0,
2023,3,Q2,Q2,Q3,Q1_baixo,0,
2023,3,Q2,Q2,Q3,Q2,0,
2023,3,Q2,Q2,Q3,Q3,0,
2023,3,Q2,Q2,Q3,Q4_alto,0,
2023,3,Q2,Q2,Q4_alto,Q1_baixo,1,6.874683333
2023,3,Q2,Q2,Q4_alto,Q2,1,6.814166667
2023,3,Q2,Q2,Q4_alto,Q3,1,6.989208333
2023,3,Q2,Q2,Q4_alto,Q4_alto,0,
2023,3,Q2,Q3,Q1_baixo,Q1_baixo,3,7.046811111333334
2023,3,Q2,Q3,Q1_baixo,Q2,4,7.3646104165
2023,3,Q2,Q3,Q1_baixo,Q3,4,6.89481458325
2023,3,Q2,Q3,Q1_baixo,Q4_alto,0,
2023,3,Q2,Q3,Q2,Q1_baixo,0,
2023,3,Q2,Q3,Q2,Q2,3,7.003863888666667
2023,3,Q2,Q3,Q2,Q3,0,
2023,3,Q2,Q3,Q2,Q4_alto,0,
2023,3,Q2,Q3,Q3,Q1_baixo,1,7.734891667
2023,3,Q2,Q3,Q3,Q2,0,
2023,3,Q2,Q3,Q3,Q3,0,
2023,3,Q2,Q3,Q3,Q4_alto,0,
2023,3,Q2,Q3,Q4_alto,Q1_baixo,0,
2023,3,Q2,Q3,Q4_alto,Q2,1,6.394291667
2023,3,Q2,Q3,Q4_alto,Q3,2,7.277895833500001
2023,3,Q2,Q3,Q4_alto,Q4_alto,1,8.437641667
2023,3,Q2,Q4_alto,Q1_baixo,Q1_baixo,0,
2023,3,Q2,Q4_alto,Q1_baixo,Q2,0,
2023,3,Q2,Q4_alto,Q1_baixo,Q3,1,7.72685
2023,3,Q2,Q4_alto,Q1_baixo,Q4_alto,0,
2023,3,Q2,Q4_alto,Q2,Q1_baixo,0,
2023,3,Q2,Q4_alto,Q2,Q2,0,
2023,3,Q2,Q4_alto,Q2,Q3,0,
2023,3,Q2,Q4_alto,Q2,Q4_alto,0,
2023,3,Q2,Q4_alto,Q3,Q1_baixo,0,
2023,3,Q2,Q4_alto,Q3,Q2,0,
2023,3,Q2,Q4_alto,Q3,Q3,0,
2023,3,Q2,Q4_alto,Q3,Q4_alto,0,
2023,3,Q2,Q4_alto,Q4_alto,Q1_baixo,0,
2023,3,Q2,Q4_alto,Q4_alto,Q2,1,8.080008333
2023,3,Q2,Q4_alto,Q4_alto,Q3,0,
2023,3,Q2,Q4_alto,Q4_alto,Q4_alto,0,
2023,3,Q3,Q1_baixo,Q1_baixo,Q1_baixo,0,
2023,3,Q3,Q1_baixo,Q1_baixo,Q2,0,
2023,3,Q3,Q1_baixo,Q1_baixo,Q3,1,6.895508333
2023,3,Q3,Q1_baixo,Q1_baixo,Q4_alto,0,
2023,3,Q3,Q1_baixo,Q2,Q1_baixo,0,
2023,3,Q3,Q1_baixo,Q2,Q2,0,
2023,3,Q3,Q1_baixo,Q2,Q3,1,7.722125
2023,3,Q3,Q1_baixo,Q2,Q4_alto,0,
2023,3,Q3,Q1_baixo,Q3,Q1_baixo,0,
2023,3,Q3,Q1_baixo,Q3,Q2,0,
2023,3,Q3,Q1_baixo,Q3,Q3,0,
2023,3,Q3,Q1_baixo,Q3,Q4_alto,0,
2023,3,Q3,Q1_baixo,Q4_alto,Q1_baixo,0,
2023,3,Q3,Q1_baixo,Q4_alto,Q2,1,7.396508333
2023,3,Q3,Q1_baixo,Q4_alto,Q3,0,
2023,3,Q3,Q1_baixo,Q4_alto,Q4_alto,0,
2023,3,Q3,Q2,Q1_baixo,Q1_baixo,1,5.796458333
2023,3,Q3,Q2,Q1_baixo,Q2,0,
2023,3,Q3,Q2,Q1_baixo,Q3,0,
2023,3,Q3,Q2,Q1_baixo,Q4_alto,0,
2023,3,Q3,Q2,Q2,Q1_baixo,1,7.072983333
2023,3,Q3,Q2,Q2,Q2,0,
2023,3,Q3,Q2,Q2,Q3,1,7.840341667
2023,3,Q3,Q2,Q2,Q4_alto,0,
2023,3,Q3,Q2,Q3,Q1_baixo,0,
2023,3,Q3,Q2,Q3,Q2,0,
2023,3,Q3,Q2,Q3,Q3,0,
2023,3,Q3,Q2,Q3,Q4_alto,0,
2023,3,Q3,Q2,Q4_alto,Q1_baixo,0,
2023,3,Q3,Q2,Q4_alto,Q2,0,
2023,3,Q3,Q2,Q4_alto,Q3,4,7.60737708325
2023,3,Q3,Q2,Q4_alto,Q4_alto,0,
2023,3,Q3,Q3,Q1_baixo,Q1_baixo,2,7.471575
2023,3,Q3,Q3,Q1_baixo,Q2,1,6.757958333
2023,3,Q3,Q3,Q1_baixo,Q3,4,7.4277958335
2023,3,Q3,Q3,Q1_baixo,Q4_alto,0,
2023,3,Q3,Q3,Q2,Q1_baixo,0,
2023,3,Q3,Q3,Q2,Q2,0,
2023,3,Q3,Q3,Q2,Q3,0,
2023,3,Q3,Q3,Q2,Q4_alto,0,
2023,3,Q3,Q3,Q3,Q1_baixo,0,
2023,3,Q3,Q3,Q3,Q2,0,
2023,3,Q3,Q3,Q3,Q3,0,
2023,3,Q3,Q3,Q3,Q4_alto,0,
2023,3,Q3,Q3,Q4_alto,Q1_baixo,1,7.549025
2023,3,Q3,Q3,Q4_alto,Q2,1,7.749391667
2023,3,Q3,Q3,Q4_alto,Q3,2,7.578783333
2023,3,Q3,Q3,Q4_alto,Q4_alto,1,8.287441667
2023,3,Q3,Q4_alto,Q1_baixo,Q1_baixo,0,
2023,3,Q3,Q4_alto,Q1_baixo,Q2,0,
2023,3,Q3,Q4_alto,Q1_baixo,Q3,6,7.7627805555
2023,3,Q3,Q4_alto,Q1_baixo,Q4_alto,0,
2023,3,Q3,Q4_alto,Q2,Q1_baixo,0,
2023,3,Q3,Q4_alto,Q2,Q2,0,
2023,3,Q3,Q4_alto,Q2,Q3,0,
2023,3,Q3,Q4_alto,Q2,Q4_alto,0,
2023,3,Q3,Q4_alto,Q3,Q1_baixo,0,
2023,3,Q3,Q4_alto,Q3,Q2,0,
2023,3,Q3,Q4_alto,Q3,Q3,0,
2023,3,Q3,Q4_alto,Q3,Q4_alto,0,
2023,3,Q3,Q4_alto,Q4_alto,Q1_baixo,0,
2023,3,Q3,Q4_alto,Q4_alto,Q2,1,7.968658333
2023,3,Q3,Q4_alto,Q4_alto,Q3,0,
2023,3,Q3,Q4_alto,Q4_alto,Q4_alto,0,
2023,3,Q4_alto,Q1_baixo,Q1_baixo,Q1_baixo,0,
2023,3,Q4_alto,Q1_baixo,Q1_baixo,Q2,0,
2023,3,Q4_alto,Q1_baixo,Q1_baixo,Q3,0,
2023,3,Q4_alto,Q1_baixo,Q1_baixo,Q4_alto,0,
2023,3,Q4_alto,Q1_baixo,Q2,Q1_baixo,0,
2023,3,Q4_alto,Q1_baixo,Q2,Q2,0,
2023,3,Q4_alto,Q1_baixo,Q2,Q3,0,
2023,3,Q4_alto,Q1_baixo,Q2,Q4_alto,0,
2023,3,Q4_alto,Q1_baixo,Q3,Q1_baixo,0,
2023,3,Q4_alto,Q1_baixo,Q3,Q2,0,
2023,3,Q4_alto,Q1_baixo,Q3,Q3,0,
2023,3,Q4_alto,Q1_baixo,Q3,Q4_alto,0,
2023,3,Q4_alto,Q1_baixo,Q4_alto,Q1_baixo,0,
2023,3,Q4_alto,Q1_baixo,Q4_alto,Q2,0,
2023,3,Q4_alto,Q1_baixo,Q4_alto,Q3,0,
2023,3,Q4_alto,Q1_baixo,Q4_alto,Q4_alto,0,
2023,3,Q4_alto,Q2,Q1_baixo,Q1_baixo,0,
2023,3,Q4_alto,Q2,Q1_baixo,Q2,0,
2023,3,Q4_alto,Q2,Q1_baixo,Q3,0,
2023,3,Q4_alto,Q2,Q1_baixo,Q4_alto,1,7.856033333
2023,3,Q4_alto,Q2,Q2,Q1_baixo,0,
2023,3,Q4_alto,Q2,Q2,Q2,0,
2023,3,Q4_alto,Q2,Q2,Q3,0,
2023,3,Q4_alto,Q2,Q2,Q4_alto,0,
2023,3,Q4_alto,Q2,Q3,Q1_baixo,0,
2023,3,Q4_alto,Q2,Q3,Q2,0,
2023,3,Q4_alto,Q2,Q3,Q3,1,7.892341667
2023,3,Q4_alto,Q2,Q3,Q4_alto,0,
2023,3,Q4_alto,Q2,Q4_alto,Q1_baixo,0,
2023,3,Q4_alto,Q2,Q4_alto,Q2,0,
2023,3,Q4_alto,Q2,Q4_alto,Q3,1,8.256833333
2023,3,Q4_alto,Q2,Q4_alto,Q4_alto,0,
2023,3,Q4_alto,Q3,Q1_baixo,Q1_baixo,0,
2023,3,Q4_alto,Q3,Q1_baixo,Q2,1,7.829958333
2023,3,Q4_alto,Q3,Q1_baixo,Q3,1,8.012875
2023,3,Q4_alto,Q3,Q1_baixo,Q4_alto,2,8.067562500000001
2023,3,Q4_alto,Q3,Q2,Q1_baixo,0,
2023,3,Q4_alto,Q3,Q2,Q2,1,7.821633333
2023,3,Q4_alto,Q3,Q2,Q3,2,7.504416666499999
2023,3,Q4_alto,Q3,Q2,Q4_alto,0,
2023,3,Q4_alto,Q3,Q3,Q1_baixo,0,
2023,3,Q4_alto,Q3,Q3,Q2,0,
2023,3,Q4_alto,Q3,Q3,Q3,0,
2023,3,Q4_alto,Q3,Q3,Q4_alto,0,
2023,3,Q4_alto,Q3,Q4_alto,Q1_baixo,1,8.240016667
2023,3,Q4_alto,Q3,Q4_alto,Q2,0,
2023,3,Q4_alto,Q3,Q4_alto,Q3,0,
2023,3,Q4_alto,Q3,Q4_alto,Q4_alto,0,
2023,3,Q4_alto,Q4_alto,Q1_baixo,Q1_baixo,0,
2023,3,Q4_alto,Q4_alto,Q1_baixo,Q2,0,
2023,3,Q4_alto,Q4_alto,Q1_baixo,Q3,3,8.021286111333334
2023,3,Q4_alto,Q4_alto,Q1_baixo,Q4_alto,0,
2023,3,Q4_alto,Q4_alto,Q2,Q1_baixo,0,
2023,3,Q4_alto,Q4_alto,Q2,Q2,0,
2023,3,Q4_alto,Q4_alto,Q2,Q3,0,
2023,3,Q4_alto,Q4_alto,Q2,Q4_alto,0,
2023,3,Q4_alto,Q4_alto,Q3,Q1_baixo,0,
2023,3,Q4_alto,Q4_alto,Q3,Q2,0,
2023,3,Q4_alto,Q4_alto,Q3,Q3,0,
2023,3,Q4_alto,Q4_alto,Q3,Q4_alto,0,
2023,3,Q4_alto,Q4_alto,Q4_alto,Q1_baixo,0,
2023,3,Q4_alto,Q4_alto,Q4_alto,Q2,0,
2023,3,Q4_alto,Q4_alto,Q4_alto,Q3,1,8.257658333
2023,3,Q4_alto,Q4_alto,Q4_alto,Q4_alto,0,
2023,4,Q1_baixo,Q1_baixo,Q1_baixo,Q1_baixo,6,5.492277777666666
2023,4,Q1_baixo,Q1_baixo,Q1_baixo,Q2,3,5.554597222333332
2023,4,Q1_baixo,Q1_baixo,Q1_baixo,Q3,1,5.713333333
2023,4,Q1_baixo,Q1_baixo,Q1_baixo,Q4_alto,0,
2023,4,Q1_baixo,Q1_baixo,Q2,Q1_baixo,1,5.5425
2023,4,Q1_baixo,Q1_baixo,Q2,Q2,0,
2023,4,Q1_baixo,Q1_baixo,Q2,Q3,0,
2023,4,Q1_baixo,Q1_baixo,Q2,Q4_alto,0,
2023,4,Q1_baixo,Q1_baixo,Q3,Q1_baixo,0,
2023,4,Q1_baixo,Q1_baixo,Q3,Q2,0,
2023,4,Q1_baixo,Q1_baixo,Q3,Q3,0,
2023,4,Q1_baixo,Q1_baixo,Q3,Q4_alto,0,
2023,4,Q1_baixo,Q1_baixo,Q4_alto,Q1_baixo,0,
2023,4,Q1_baixo,Q1_baixo,Q4_alto,Q2,0,
2023,4,Q1_baixo,Q1_baixo,Q4_alto,Q3,0,
2023,4,Q1_baixo,Q1_baixo,Q4_alto,Q4_alto,0,
2023,4,Q1_baixo,Q2,Q1_baixo,Q1_baixo,3,6.2854999996666665
2023,4,Q1_baixo,Q2,Q1_baixo,Q2,2,6.991179167
2023,4,Q1_baixo,Q2,Q1_baixo,Q3,1,6.30695
2023,4,Q1_baixo,Q2,Q1_baixo,Q4_alto,0,
2023,4,Q1_baixo,Q2,Q2,Q1_baixo,1,6.719791667
2023,4,Q1_baixo,Q2,Q2,Q2,2,6.2582249999999995
2023,4,Q1_baixo,Q2,Q2,Q3,1,6.856575
2023,4,Q1_baixo,Q2,Q2,Q4_alto,0,
2023,4,Q1_baixo,Q2,Q3,Q1_baixo,0,
2023,4,Q1_baixo,Q2,Q3,Q2,0,
2023,4,Q1_baixo,Q2,Q3,Q3,0,
2023,4,Q1_baixo,Q2,Q3,Q4_alto,0,
2023,4,Q1_baixo,Q2,Q4_alto,Q1_baixo,0,
2023,4,Q1_baixo,Q2,Q4_alto,Q2,0,
2023,4,Q1_baixo,Q2,Q4_alto,Q3,0,
2023,4,Q1_baixo,Q2,Q4_alto,Q4_alto,0,
2023,4,Q1_baixo,Q3,Q1_baixo,Q1_baixo,0,
2023,4,Q1_baixo,Q3,Q1_baixo,Q2,1,6.330041667
2023,4,Q1_baixo,Q3,Q1_baixo,Q3,0,
2023,4,Q1_baixo,Q3,Q1_baixo,Q4_alto,0,
2023,4,Q1_baixo,Q3,Q2,Q1_baixo,0,
2023,4,Q1_baixo,Q3,Q2,Q2,0,
2023,4,Q1_baixo,Q3,Q2,Q3,0,
2023,4,Q1_baixo,Q3,Q2,Q4_alto,0,
2023,4,Q1_baixo,Q3,Q3,Q1_baixo,0,
2023,4,Q1_baixo,Q3,Q3,Q2,0,
2023,4,Q1_baixo,Q3,Q3,Q3,0,
2023,4,Q1_baixo,Q3,Q3,Q4_alto,0,
2023,4,Q1_baixo,Q3,Q4_alto,Q1_baixo,0,
2023,4,Q1_baixo,Q3,Q4_alto,Q2,0,
2023,4,Q1_baixo,Q3,Q4_alto,Q3,0,
2023,4,Q1_baixo,Q3,Q4_alto,Q4_alto,0,
2023,4,Q1_baixo,Q4_alto,Q1_baixo,Q1_baixo,0,
2023,4,Q1_baixo,Q4_alto,Q1_baixo,Q2,0,
2023,4,Q1_baixo,Q4_alto,Q1_baixo,Q3,0,
2023,4,Q1_baixo,Q4_alto,Q1_baixo,Q4_alto,0,
2023,4,Q1_baixo,Q4_alto,Q2,Q1_baixo,0,
2023,4,Q1_baixo,Q4_alto,Q2,Q2,0,
2023,4,Q1_baixo,Q4_alto,Q2,Q3,0,
2023,4,Q1_baixo,Q4_alto,Q2,Q4_alto,0,
2023,4,Q1_baixo,Q4_alto,Q3,Q1_baixo,0,
2023,4,Q1_baixo,Q4_alto,Q3,Q2,0,
2023,4,Q1_baixo,Q4_alto,Q3,Q3,0,
2023,4,Q1_baixo,Q4_alto,Q3,Q4_alto,0,
2023,4,Q1_baixo,Q4_alto,Q4_alto,Q1_baixo,0,
2023,4,Q1_baixo,Q4_alto,Q4_alto,Q2,0,
2023,4,Q1_baixo,Q4_alto,Q4_alto,Q3,0,
2023,4,Q1_baixo,Q4_alto,Q4_alto,Q4_alto,0,
2023,4,Q2,Q1_baixo,Q1_baixo,Q1_baixo,1,6.616016667
2023,4,Q2,Q1_baixo,Q1_baixo,Q2,3,6.236177777666666
2023,4,Q2,Q1_baixo,Q1_baixo,Q3,0,
2023,4,Q2,Q1_baixo,Q1_baixo,Q4_alto,0,
2023,4,Q2,Q1_baixo,Q2,Q1_baixo,0,
2023,4,Q2,Q1_baixo,Q2,Q2,0,
2023,4,Q2,Q1_baixo,Q2,Q3,0,
2023,4,Q2,Q1_baixo,Q2,Q4_alto,0,
2023,4,Q2,Q1_baixo,Q3,Q1_baixo,0,
